Count Sec mSec ID Len SrcPort DestPort Flags
4217 1607293103 551124 54669 2848 443 45066 16
4218 1607293103 551368 54671 2848 443 45066 16
4219 1607293103 551617 54673 2848 443 45066 16
4220 1607293103 551883 54675 4246 443 45066 16
4221 1607293103 552237 54678 2848 443 45066 16
4222 1607293103 552370 54680 2848 443 45066 16
4223 1607293103 557681 54682 2848 443 45066 16
4224 1607293103 557852 54684 2848 443 45066 16
4225 1607293103 558100 54686 2848 443 45066 16
4226 1607293103 558350 54688 2848 443 45066 16
4227 1607293103 558599 54690 2848 443 45066 16
4228 1607293103 558850 54692 2848 443 45066 16
4229 1607293103 559104 54694 2848 443 45066 16
4230 1607293103 559350 54696 2848 443 45066 16
4231 1607293103 559654 54698 2848 443 45066 16
4232 1607293103 559883 54700 4246 443 45066 16
4233 1607293103 560111 54703 2848 443 45066 16
4234 1607293103 560353 54705 2848 443 45066 16
4235 1607293103 560602 54707 2848 443 45066 16
4236 1607293103 560851 54709 2848 443 45066 16
4237 1607293103 561123 54711 2848 443 45066 16
4238 1607293103 561369 54713 2848 443 45066 16
4239 1607293103 561604 54715 2848 443 45066 16
4240 1607293103 566262 54717 3685 443 45066 24
4241 1607293103 598277 55918 170 443 44456 24
4242 1607293103 751517 2431 52 443 54670 16
4243 1607293103 751554 2432 87 443 54670 24
4244 1607293103 774518 2433 555 443 54670 24
4245 1607293103 867427 0 60 443 36958 18
4246 1607293103 884937 65054 52 443 36958 16
4247 1607293103 885326 65055 2852 443 36958 16
4248 1607293103 885560 65057 1348 443 36958 24
4249 1607293103 885574 65058 82 443 36958 24
4250 1607293103 888624 65059 52 443 36958 17
4251 1607293103 896764 2434 87 443 54670 24
4252 1607293103 897575 2435 52 443 54670 16
4253 1607293103 917280 2435 52 443 54670 16
4254 1607293103 917783 2436 555 443 54670 24
4255 1607293104 146008 21964 52 443 36358 16
4256 1607293104 151948 11843 745 443 58306 24
4257 1607293104 151984 0 60 443 39238 18
4258 1607293104 153534 21928 681 443 39144 24
4259 1607293104 153567 0 60 443 39242 18
4260 1607293104 154216 0 60 443 39240 18
4261 1607293104 154438 31736 761 443 58302 24
4262 1607293104 154699 14152 761 443 58300 24
4263 1607293104 154713 46628 745 443 58220 24
4264 1607293104 163700 21965 215 443 36358 24
4265 1607293104 163730 21966 156 443 36358 24
4266 1607293104 163737 21967 91 443 36358 24
4267 1607293104 177569 198 52 443 39238 16
4268 1607293104 177611 199 2426 443 39238 24
4269 1607293104 188048 21977 91 443 36358 24
4270 1607293104 189863 42888 52 443 39242 16
4271 1607293104 190102 42889 2424 443 39242 24
4272 1607293104 211679 21989 52 443 36358 16
4273 1607293104 212731 29063 52 443 39240 16
4274 1607293104 212954 29064 2425 443 39240 24
4275 1607293104 243235 201 103 443 39238 24
4276 1607293104 271793 42891 103 443 39242 24
4277 1607293104 279583 42892 332 443 39242 24
4278 1607293104 283488 202 332 443 39238 24
4279 1607293104 298587 29066 103 443 39240 24
4280 1607293104 302501 29067 332 443 39240 24
4281 1607293104 438329 11844 553 443 58306 24
4282 1607293104 447346 46629 553 443 58220 24
4283 1607293104 452600 31737 553 443 58302 24
4284 1607293104 456355 11845 553 443 58306 24
4285 1607293104 494517 54720 2848 443 45066 16
4286 1607293104 494745 54722 2848 443 45066 16
4287 1607293104 494929 54724 2848 443 45066 16
4288 1607293104 495171 54726 2848 443 45066 16
4289 1607293104 495424 54728 2848 443 45066 16
4290 1607293104 495667 54730 2485 443 45066 24
4291 1607293104 510685 54732 2848 443 45066 16
4292 1607293104 510946 54734 2848 443 45066 16
4293 1607293104 511082 54736 2848 443 45066 16
4294 1607293104 511334 54738 2848 443 45066 16
4295 1607293104 511577 54740 2848 443 45066 16
4296 1607293104 511823 54742 2848 443 45066 16
4297 1607293104 512074 54744 2848 443 45066 16
4298 1607293104 512316 54746 2848 443 45066 16
4299 1607293104 512581 54748 2848 443 45066 16
4300 1607293104 512876 54750 2848 443 45066 16
4301 1607293104 513092 54752 2848 443 45066 16
4302 1607293104 526695 54754 2848 443 45066 16
4303 1607293104 526922 54756 2848 443 45066 16
4304 1607293104 527083 54758 2848 443 45066 16
4305 1607293104 527430 54760 2848 443 45066 16
4306 1607293104 527589 54762 2848 443 45066 16
4307 1607293104 527837 54764 2848 443 45066 16
4308 1607293104 528088 54766 2848 443 45066 16
4309 1607293104 528328 54768 2848 443 45066 16
4310 1607293104 528589 54770 2848 443 45066 16
4311 1607293104 528838 54772 2848 443 45066 16
4312 1607293104 529083 54774 4246 443 45066 16
4313 1607293104 529334 54777 2848 443 45066 16
4314 1607293104 529579 54779 2848 443 45066 16
4315 1607293104 529825 54781 2848 443 45066 16
4316 1607293104 530079 54783 2848 443 45066 16
4317 1607293104 530329 54785 2848 443 45066 16
4318 1607293104 530576 54787 2848 443 45066 16
4319 1607293104 530826 54789 1450 443 45066 16
4320 1607293104 530837 54790 1450 443 45066 16
4321 1607293104 531084 54791 2848 443 45066 16
4322 1607293104 531338 54793 1450 443 45066 16
4323 1607293104 542678 54794 1499 443 45066 24
4324 1607293104 849297 0 60 443 41290 18
4325 1607293104 873886 52772 52 443 41290 16
4326 1607293104 878474 52773 2852 443 41290 24
4327 1607293104 878544 52775 1124 443 41290 24
4328 1607293104 905616 52776 52 443 41290 16
4329 1607293104 905663 52777 323 443 41290 24
4330 1607293104 905819 52778 323 443 41290 24
4331 1607293104 906559 52779 52 443 41290 16
4332 1607293104 906576 52780 52 443 41290 16
4333 1607293104 913088 52781 382 443 41290 24
4334 1607293104 924936 52782 52 443 41290 16
4335 1607293105 53336 52783 52 443 41290 16
4336 1607293105 57592 52784 334 443 41290 24
4337 1607293105 125575 52785 52 443 41290 16
4338 1607293105 126614 52786 334 443 41290 24
4339 1607293105 178141 52787 52 443 41290 16
4340 1607293105 179080 52788 334 443 41290 24
4341 1607293105 212830 52789 52 443 41290 16
4342 1607293105 213754 52790 334 443 41290 24
4343 1607293105 577911 52791 52 443 41290 16
4344 1607293105 579124 52792 334 443 41290 24
4345 1607293106 132576 52793 52 443 41290 16
4346 1607293106 133382 52794 334 443 41290 24
4347 1607293106 166082 42893 332 443 39242 24
4348 1607293106 166366 203 332 443 39238 24
4349 1607293106 206298 52795 52 443 41290 16
4350 1607293106 207599 52796 334 443 41290 24
4351 1607293106 489104 54796 83 443 45066 24
4352 1607293106 489331 54797 52 443 45066 17
4353 1607293106 505714 48805 40 443 45066 4
4354 1607293106 505747 48806 40 443 45066 4
4355 1607293106 664963 29068 332 443 39240 24
4356 1607293107 77883 2437 52 443 54670 16
4357 1607293107 77935 2438 87 443 54670 24
4358 1607293107 106387 2439 1764 443 54670 24
4359 1607293107 173630 52797 52 443 41290 16
4360 1607293107 174369 52798 334 443 41290 24
4361 1607293107 211505 20824 52 443 46820 16
4362 1607293107 255322 0 60 443 41910 18
4363 1607293107 278640 62044 2852 443 41910 16
4364 1607293107 278878 62046 1348 443 41910 24
4365 1607293107 278892 62047 83 443 41910 24
4366 1607293107 278900 62043 52 443 41910 16
4367 1607293107 278909 0 60 443 56830 18
4368 1607293107 321981 62048 363 443 41910 24
4369 1607293107 322296 62049 425 443 41910 24
4370 1607293107 326567 62050 52 443 41910 16
4371 1607293107 326727 62051 52 443 41910 17
4372 1607293107 366929 2140 2852 443 56830 16
4373 1607293107 367145 2142 1348 443 56830 24
4374 1607293107 367157 2139 52 443 56830 16
4375 1607293107 368430 2143 83 443 56830 24
4376 1607293107 371532 46712 52 443 60074 16
4377 1607293107 374886 2441 52 443 54670 16
4378 1607293107 374934 2442 87 443 54670 24
4379 1607293107 375480 0 60 443 59930 18
4380 1607293107 394462 2443 2852 443 54670 16
4381 1607293107 394702 2445 2852 443 54670 16
4382 1607293107 394840 2447 2968 443 54670 24
4383 1607293107 404362 37939 52 443 59930 16
4384 1607293107 404650 37940 1452 443 59930 16
4385 1607293107 404905 37941 2748 443 59930 24
4386 1607293107 404924 37943 82 443 59930 24
4387 1607293107 431345 37944 363 443 59930 24
4388 1607293107 431770 37945 425 443 59930 24
4389 1607293107 541945 52755 52 443 39232 17
4390 1607293107 541997 52756 52 443 39232 16
4391 1607293107 721095 52799 52 443 41290 16
4392 1607293107 721924 52800 334 443 41290 24
4393 1607293107 744078 42894 332 443 39242 24
4394 1607293107 746023 204 332 443 39238 24
4395 1607293107 792756 52801 52 443 41290 16
4396 1607293107 794263 52802 334 443 41290 24
4397 1607293108 21118 52803 52 443 41290 16
4398 1607293108 21954 52804 334 443 41290 24
4399 1607293108 77225 52805 52 443 41290 16
4400 1607293108 78209 52806 334 443 41290 24
4401 1607293108 288475 24329 52 443 49806 16
4402 1607293108 732981 52807 52 443 41290 16
4403 1607293108 734452 52808 334 443 41290 24
4404 1607293108 800616 53629 52 443 38448 16
4405 1607293108 917254 53629 52 443 38448 16
4406 1607293109 101065 30846 376 443 34910 24
4407 1607293109 153395 21929 83 443 39144 24
4408 1607293109 153560 21930 52 443 39144 17
4409 1607293109 167935 47977 40 443 39144 4
4410 1607293109 167966 47978 40 443 39144 4
4411 1607293109 173002 30847 52 443 34910 16
4412 1607293109 368297 29069 52 443 39240 16
4413 1607293109 369403 29070 332 443 39240 24
4414 1607293109 369957 42895 332 443 39242 24
4415 1607293109 512032 52809 52 443 41290 16
4416 1607293109 512964 52810 334 443 41290 24
4417 1607293110 148902 52811 52 443 41290 16
4418 1607293110 149739 52812 334 443 41290 24
4419 1607293110 251806 20732 52 443 45386 16
4420 1607293110 267051 52813 52 443 41290 16
4421 1607293110 268136 52814 334 443 41290 24
4422 1607293110 276578 52815 52 443 41290 16
4423 1607293110 277317 52816 334 443 41290 24
4424 1607293110 345542 52817 52 443 41290 16
4425 1607293110 346404 52818 334 443 41290 24
4426 1607293110 425173 205 332 443 39238 24
4427 1607293110 426506 29071 332 443 39240 24
4428 1607293110 737221 2450 52 443 54670 16
4429 1607293110 737256 2451 87 443 54670 24
4430 1607293110 764780 2452 555 443 54670 24
4431 1607293110 890085 42896 332 443 39242 24
4432 1607293110 909272 2453 87 443 54670 24
4433 1607293110 957115 2454 556 443 54670 24
4434 1607293110 978787 0 60 443 51776 18
4435 1607293110 997219 55919 170 443 44456 24
4436 1607293111 9933 34620 52 443 51776 16
4437 1607293111 12162 34621 2852 443 51776 16
4438 1607293111 12392 34623 1422 443 51776 24
4439 1607293111 16643 50137 539 443 41778 24
4440 1607293111 16712 50138 1452 443 41778 16
4441 1607293111 16871 50139 2852 443 41778 16
4442 1607293111 17116 50141 2852 443 41778 16
4443 1607293111 17365 50143 2852 443 41778 16
4444 1607293111 17620 50145 2852 443 41778 16
4445 1607293111 17871 50147 2852 443 41778 16
4446 1607293111 18121 50149 1452 443 41778 16
4447 1607293111 18137 50150 1452 443 41778 16
4448 1607293111 18368 50151 2852 443 41778 16
4449 1607293111 18621 50153 2852 443 41778 16
4450 1607293111 18868 50155 2852 443 41778 16
4451 1607293111 19118 50157 2852 443 41778 16
4452 1607293111 19371 50159 4252 443 41778 16
4453 1607293111 19617 50162 2852 443 41778 16
4454 1607293111 20033 50164 2852 443 41778 16
4455 1607293111 20118 50166 2852 443 41778 16
4456 1607293111 20375 50168 2852 443 41778 16
4457 1607293111 20620 50170 2852 443 41778 16
4458 1607293111 20878 50172 2852 443 41778 16
4459 1607293111 21126 50174 1452 443 41778 16
4460 1607293111 21137 50175 1452 443 41778 16
4461 1607293111 21371 50176 2852 443 41778 16
4462 1607293111 21625 50178 2852 443 41778 16
4463 1607293111 21877 50180 4252 443 41778 16
4464 1607293111 22136 50183 2852 443 41778 16
4465 1607293111 22380 50185 2852 443 41778 16
4466 1607293111 22626 50187 2852 443 41778 16
4467 1607293111 22872 50189 2852 443 41778 16
4468 1607293111 23127 50191 2852 443 41778 16
4469 1607293111 23372 50193 2852 443 41778 16
4470 1607293111 23625 50195 2852 443 41778 16
4471 1607293111 23870 50197 2852 443 41778 16
4472 1607293111 24125 50199 2852 443 41778 16
4473 1607293111 24380 50201 4252 443 41778 16
4474 1607293111 24629 50204 2852 443 41778 16
4475 1607293111 24874 50206 2852 443 41778 16
4476 1607293111 25124 50208 2852 443 41778 16
4477 1607293111 25376 50210 2852 443 41778 16
4478 1607293111 25629 50212 2852 443 41778 16
4479 1607293111 25881 50214 2852 443 41778 16
4480 1607293111 26127 50216 2852 443 41778 16
4481 1607293111 26381 50218 2852 443 41778 16
4482 1607293111 26627 50220 1452 443 41778 16
4483 1607293111 26644 50221 2852 443 41778 16
4484 1607293111 26879 50223 2852 443 41778 16
4485 1607293111 27137 50225 2852 443 41778 16
4486 1607293111 27384 50227 2852 443 41778 16
4487 1607293111 27643 50229 2852 443 41778 16
4488 1607293111 27884 50231 2852 443 41778 16
4489 1607293111 28128 50233 2852 443 41778 16
4490 1607293111 28387 50235 2852 443 41778 16
4491 1607293111 28634 50237 2852 443 41778 16
4492 1607293111 28904 50239 2852 443 41778 16
4493 1607293111 29130 50241 1452 443 41778 16
4494 1607293111 29148 50242 2852 443 41778 16
4495 1607293111 29379 50244 2852 443 41778 16
4496 1607293111 29638 50246 2852 443 41778 16
4497 1607293111 30117 50248 2852 443 41778 16
4498 1607293111 30140 50250 2852 443 41778 16
4499 1607293111 30382 50252 2852 443 41778 16
4500 1607293111 30632 50254 2852 443 41778 16
4501 1607293111 30884 50256 2852 443 41778 16
4502 1607293111 31136 50258 2852 443 41778 16
4503 1607293111 31384 50260 2852 443 41778 16
4504 1607293111 31640 50262 2852 443 41778 16
4505 1607293111 32003 50264 4252 443 41778 16
4506 1607293111 32134 50267 2852 443 41778 16
4507 1607293111 32386 50269 2852 443 41778 16
4508 1607293111 32643 50271 2852 443 41778 16
4509 1607293111 32895 50273 2852 443 41778 16
4510 1607293111 33141 50275 2852 443 41778 16
4511 1607293111 33390 50277 2852 443 41778 16
4512 1607293111 33649 50279 2852 443 41778 16
4513 1607293111 33895 50281 2852 443 41778 16
4514 1607293111 34137 50283 2852 443 41778 16
4515 1607293111 34397 50285 4252 443 41778 16
4516 1607293111 34637 50288 2852 443 41778 16
4517 1607293111 34892 50290 2852 443 41778 16
4518 1607293111 35143 50292 2852 443 41778 16
4519 1607293111 35390 50294 2852 443 41778 16
4520 1607293111 35640 50296 2852 443 41778 16
4521 1607293111 35889 50298 2852 443 41778 16
4522 1607293111 36142 50300 2852 443 41778 16
4523 1607293111 36387 50302 2852 443 41778 16
4524 1607293111 36638 50304 2852 443 41778 16
4525 1607293111 36896 50306 4252 443 41778 16
4526 1607293111 37136 50309 2852 443 41778 16
4527 1607293111 37420 50311 2852 443 41778 16
4528 1607293111 37637 50313 2852 443 41778 16
4529 1607293111 37894 50315 2852 443 41778 16
4530 1607293111 38143 50317 2852 443 41778 16
4531 1607293111 38388 50319 2852 443 41778 16
4532 1607293111 38642 50321 2852 443 41778 16
4533 1607293111 38885 50323 2852 443 41778 16
4534 1607293111 39139 50325 2852 443 41778 16
4535 1607293111 39394 50327 4252 443 41778 16
4536 1607293111 39647 50330 2852 443 41778 16
4537 1607293111 40174 50332 2852 443 41778 16
4538 1607293111 40192 50334 2852 443 41778 16
4539 1607293111 40398 50336 2852 443 41778 16
4540 1607293111 40652 50338 2852 443 41778 16
4541 1607293111 40897 50340 2852 443 41778 16
4542 1607293111 41308 50342 2852 443 41778 16
4543 1607293111 41410 50344 2852 443 41778 16
4544 1607293111 41715 50346 4252 443 41778 16
4545 1607293111 41899 50349 1452 443 41778 16
4546 1607293111 42259 50350 4252 443 41778 16
4547 1607293111 42415 50353 2852 443 41778 16
4548 1607293111 42663 50355 2852 443 41778 16
4549 1607293111 42890 50357 2852 443 41778 16
4550 1607293111 43140 50359 2852 443 41778 16
4551 1607293111 43238 50361 662 443 41778 24
4552 1607293111 49490 34624 310 443 51776 24
4553 1607293111 49533 34625 121 443 51776 24
4554 1607293111 80739 34626 121 443 51776 24
4555 1607293111 88688 9105 52 443 33342 16
4556 1607293111 124104 34627 90 443 51776 24
4557 1607293111 126150 34628 160 443 51776 24
4558 1607293111 175689 34629 52 443 51776 16
4559 1607293111 250735 46630 745 443 58220 24
4560 1607293111 285609 50362 539 443 41778 24
4561 1607293111 285656 50363 1452 443 41778 16
4562 1607293111 285814 50364 2852 443 41778 16
4563 1607293111 286000 50366 2852 443 41778 16
4564 1607293111 286257 50368 2852 443 41778 16
4565 1607293111 286506 50370 2852 443 41778 16
4566 1607293111 286751 50372 2852 443 41778 16
4567 1607293111 287023 50374 1452 443 41778 16
4568 1607293111 287038 50375 1452 443 41778 16
4569 1607293111 287250 50376 2852 443 41778 16
4570 1607293111 287496 50378 2852 443 41778 16
4571 1607293111 287757 50380 2852 443 41778 16
4572 1607293111 288018 50382 4252 443 41778 16
4573 1607293111 288256 50385 2852 443 41778 16
4574 1607293111 288497 50387 2852 443 41778 16
4575 1607293111 288745 50389 2852 443 41778 16
4576 1607293111 289005 50391 2852 443 41778 16
4577 1607293111 289266 50393 2852 443 41778 16
4578 1607293111 289526 50395 2852 443 41778 16
4579 1607293111 289759 50397 2852 443 41778 16
4580 1607293111 290010 50399 1452 443 41778 16
4581 1607293111 290022 50400 1452 443 41778 16
4582 1607293111 290247 50401 2852 443 41778 16
4583 1607293111 290494 50403 2852 443 41778 16
4584 1607293111 290751 50405 2852 443 41778 16
4585 1607293111 301651 50407 1246 443 41778 24
4586 1607293111 333852 50408 2852 443 41778 16
4587 1607293111 334039 50410 2852 443 41778 16
4588 1607293111 334273 50412 216 443 41778 24
4589 1607293111 334291 50413 2852 443 41778 16
4590 1607293111 334516 50415 2852 443 41778 16
4591 1607293111 334769 50417 2852 443 41778 16
4592 1607293111 335021 50419 2852 443 41778 16
4593 1607293111 335278 50421 2852 443 41778 16
4594 1607293111 335518 50423 2852 443 41778 16
4595 1607293111 335804 50425 1452 443 41778 16
4596 1607293111 336068 50426 2852 443 41778 16
4597 1607293111 336301 50428 2852 443 41778 16
4598 1607293111 336544 50430 1452 443 41778 16
4599 1607293111 336810 50431 2852 443 41778 16
4600 1607293111 337056 50433 4252 443 41778 16
4601 1607293111 337294 50436 1452 443 41778 16
4602 1607293111 337889 50437 2852 443 41778 16
4603 1607293111 338132 50439 2852 443 41778 16
